User,Review,Rating,Date
A Google user,Best app for everything thing,3,2024-04-12 10:03:06
A Google user,Its net service is scam,1,2020-10-16 14:16:02
A Google user,not so fast as i wish,2,2021-09-02 20:43:50
A Google user,This app is such a useful,5,2021-06-23 14:39:32
A Google user,Nice app.loved it.,5,2020-08-17 06:25:16
A Google user,It is very important and useful,1,2024-05-02 18:29:11
A Google user,Good update so far.,5,2023-10-02 10:48:14
A Google user,Slowest Network Ever.,1,2020-07-22 13:29:01
A Google user,Why this app can't open?,1,2024-02-23 08:02:06
A Google user,Worlds west net and west application ever,1,2021-06-22 18:01:02
A Google user,It is a nice app,5,2020-08-30 10:55:24
A Google user,This app is awesome 👍👌🆗,5,2020-08-15 17:20:19
A Google user,Lowest internet connection,5,2022-04-13 14:56:48
A Google user,Service is good 😊,5,2022-04-20 16:52:56
A Google user,Service as bad as the ISP .smh,1,2021-09-28 14:52:10
A Google user,waste of time waste money nepal no. 1 slowest internet,1,2019-11-07 20:16:18
A Google user,Nice app for us.,2,2020-07-21 07:20:22
A Google user,You net is very slow,1,2020-11-22 20:06:36
A Google user,Good internet service..,5,2022-09-13 11:45:25
A Google user,He my World link team please one future with Google Chrome show in customer potel,2,2023-01-28 11:16:20
A Google user,add an mac filter,1,2019-03-11 20:07:31
A Google user,This app is awesome 👍😎,5,2023-08-08 21:08:46
A Google user,worst net and worst customer service,1,2020-12-21 20:25:12
A Google user,Too slow Not good,3,2023-09-10 19:05:01
A Google user,Slowest internet in Planet.,1,2022-01-22 11:53:28
A Google user,We need justice when we login [something wrong say always]ollo,1,2021-05-20 12:52:34
A Google user,Good service I like it 😃😃😃,5,2024-07-12 13:52:32
A Google user,Xhamset please search on the chrome,5,2022-08-27 21:01:05
A Google user,Now everything is fine,5,2020-10-09 17:30:56
A Google user,Why is there no logout option...,2,2022-11-03 13:03:01
A Google user,Informative Very.good app,4,2020-10-06 06:56:30
A Google user,i cant change my password why ??,1,2020-04-11 19:04:14
A Google user,Worst app ever experienced had 👎,1,2023-08-26 10:10:45
A Google user,Love the speed,5,2021-06-07 23:17:24
A Google user,This app is one of the best,5,2020-06-23 13:09:42
A Google user,Worst internet ever Never use this network,1,2021-06-05 16:47:10
A Google user,Worst worst worst worst worst Internet facility,1,2020-07-02 09:44:18
A Google user,Good but i want some other functions,3,2020-11-12 09:45:44
A Google user,"Dear Worldlink, worst customer care I have shifted room from bheisipati ,lalitpur to near sumeru hospital , Dhapakhel. The ticket of shifting opened on 15 July 2020 by Narayan Bishokarma, ticket has been closed without solving the problem. It's been 7 days I am being out of the internet. I have called many times to the marketing department, customer care, some person says they will send technician immediately. Some person says its take 1 week time for shifting. It's extreme negligence.",1,2020-07-21 15:32:03
A Google user,Nepal slowest internet and to late services,1,2021-07-19 19:13:32
A Google user,WORLD LINK IS VERY POOT INTERNET,1,2022-03-19 21:20:24
A Google user,Waste of time totally 😡,1,2022-06-26 22:10:52
A Google user,"Good, bad n the best.",4,2021-09-15 11:54:06
A Google user,Worst decision of my life by choosing world link,1,2022-05-26 23:56:26
A Google user,Easy to use,5,2023-01-10 23:06:05
A Google user,Good network connection,3,2024-05-08 14:53:24
A Google user,Loved it from my core of heart,5,2020-07-31 15:42:53
A Google user,Wi-Fi number is this a lot more than I thought you was a good day at,1,2021-05-21 11:44:18
A Google user,Thanks for this apps,5,2020-08-23 21:23:59
A Google user,Not so good at all 🙂🙂😌😌😌😌😌😌,3,2021-03-19 09:15:41
A Google user,World link itself is trash dude,1,2023-08-31 13:32:52
A Google user,Give there user speed controller,3,2020-07-17 20:35:13
A Google user,Very bad dont take this net,1,2021-05-15 12:58:45
A Google user,So far working good 😊,4,2022-06-29 22:41:32
A Google user,Easy to use,5,2021-11-18 06:54:52
A Google user,This most bad network,1,2023-04-29 10:07:51
A Google user,This app is literally op....,5,2021-07-28 20:25:09
A Google user,This is too good 💯👍,5,2023-11-23 15:37:15
A Google user,Worst service and worst customer care staff ass hole people's no timeing sense .they dont have any value of their customers,1,2020-10-20 14:16:38
A Google user,Easy to use,5,2022-09-03 09:57:13
A Google user,This app is very nice i liked this app very much,5,2021-06-27 07:34:00
A Google user,Most worst internet experience ever,1,2021-03-12 19:47:38
A Google user,Login is very....slow,1,2021-05-10 14:22:25
A Google user,Its nice.....need Dark Mod,4,2021-05-28 21:42:23
A Google user,Best service provider,5,2024-03-05 20:11:51
A Google user,Easy to use,5,2020-09-02 10:45:42
A Google user,Easy to use,5,2022-04-12 12:30:00
A Google user,Wow best app I ever had😘🥀💥,5,2021-07-04 10:16:34
A Google user,It's a very usefuly app,5,2024-07-04 10:31:31
A Google user,One of the worst network,1,2024-08-10 13:49:39
A Google user,Services have gotten pathetic lately.,1,2023-12-09 10:23:25
A Google user,ISP with worst costumer service,1,2021-08-31 10:40:26
A Google user,Its not working,1,2024-05-02 17:09:48
A Google user,Your customer support is preety uneducated.,2,2023-01-22 19:56:52
A Google user,Worst wifi ever in only my device internet slow why Will you solve my problem Device realme c53,1,2024-06-24 10:22:43
A Google user,Worldlink day by day your net problem increase fix it fast I am very very disappointed by your poornet service 🤬🤬🤬🤬🤬,5,2024-05-02 20:22:26
A Google user,"Believe me , they have some the worst internet service in Nepal 🙄",1,2019-04-06 02:00:56
A Google user,App is too slow,1,2024-05-04 05:12:13
A Google user,Worst Internets Worst App !!! F your app and Internet,1,2020-08-07 21:46:32
A Google user,Best of the worst App,1,2020-04-15 23:20:41
A Google user,Very poor net man it is the worst,1,2024-08-25 17:38:39
A Google user,Need more improvement,2,2021-10-03 08:46:21
A Google user,...Yes!!!... GREAT COMPANY: GREAT APP!!!...,5,2022-12-20 13:33:50
A Google user,Best internet service,5,2024-07-26 14:31:21
A Google user,It's okay service till now,3,2024-06-14 15:28:39
A Google user,MAC ID restrictions problems,1,2024-07-01 15:28:27
A Google user,You guys are worst in providing internet consistently,1,2020-12-13 21:18:22
A Google user,Slowest app ever,1,2024-05-26 20:25:24
A Google user,"Not sure about experience , just new here",3,2022-02-23 10:53:27
A Google user,A single word and i.e The best♥️♥️,5,2022-08-06 21:43:48
A Google user,Slowest net in the world,1,2024-07-31 20:56:07
A Google user,good interest brand ....,5,2022-09-29 08:17:38
A Google user,Worst Internet some time I am so 😡😡 F from my side,1,2024-04-24 18:36:26
A Google user,Nepal´s best internet provider isp,5,2024-03-24 11:54:49
A Google user,And the worst internet service 2020 award goes to worldlink,1,2020-04-17 12:27:52
A Google user,the code is not coming,4,2024-09-17 10:43:08
A Google user,who is using my internet? add please,1,2019-02-14 22:49:15
A Google user,good internet provider,5,2023-03-03 15:31:43
A Google user,THIS BEST EXPERIENCE APP,5,2022-12-23 08:12:18
A Google user,Worst net Cant play ff with low ping,1,2021-07-30 01:15:08
A Google user,Wow so amazing app,5,2024-05-11 19:38:54
A Google user,The world's slowest network,1,2022-11-30 18:08:26
A Google user,Maintain the ping For Gamers Please,5,2019-07-02 14:22:03
A Google user,Thank u to solve 😊 my problem,5,2021-02-15 16:54:14
A Google user,Slow network speed😡😡😡,1,2021-03-18 21:14:52
A Google user,Very useful app,5,2022-05-27 06:12:27
A Google user,Love it to all nice,5,2020-09-12 16:49:31
A Google user,Worst net I have experience ever,1,2021-04-06 17:06:17
A Google user,Worst internet service provider of Nepal. I regret choosing this ISP.,1,2020-07-21 09:44:00
A Google user,Third class WiFi.,1,2021-08-05 12:02:56
A Google user,Good service bad net,3,2020-09-27 02:52:46
A Google user,I can't even change my wifi password........🤷,1,2020-04-24 10:03:26
A Google user,This is very disgusting network i have seen till date If you ask my experience than i will suggest you don't join worldlink 😥😥,1,2022-03-02 19:17:24
A Google user,Best service ever i used,5,2020-11-18 11:38:47
A Google user,One of the worst apps,1,2024-05-24 13:18:07
A Google user,This app is the worst app ever,1,2021-05-02 18:48:03
A Google user,Probably worst app ever,1,2021-05-07 22:30:52
A Google user,Slowest network in the world 😡😡😡😡😡,1,2020-10-29 18:39:30
A Google user,I'd like to give the review in negative star,1,2024-09-16 10:53:26
A Google user,Good app to mock users.,1,2022-12-10 21:13:26
A Google user,Worst apps and internet,1,2023-04-14 14:27:07
A Google user,Never take this internet worse inter net in nepal,1,2021-08-22 13:33:08
A Google user,Very slow net,1,2023-04-26 08:33:02
A Google user,Best but not excellent..,4,2020-09-24 18:26:39
A Google user,Its good but not bad,1,2021-10-06 10:26:43
A Google user,Potato Internet and potato mobile app,1,2022-01-14 21:17:57
A Google user,Easy to use,5,2020-05-20 12:28:27
A Google user,"Oh world link , your uncanny service is so despicable",1,2018-11-18 02:28:46
A Google user,How can i logout from this apps?,2,2020-07-18 21:28:50
A Google user,it is good and nice 👍👍👍👍🙂🙂♥️♥️♥️,5,2024-05-22 20:55:45
A Google user,Worst service provider. Unprofessional staffs,1,2023-05-22 20:10:25
A Google user,Its useless....so dumb ..improve it,3,2020-03-30 13:34:23
A Google user,Worse internet and app ever,1,2021-12-27 14:57:32
A Google user,Service very good,5,2024-05-26 13:57:07
A Google user,Good Internet service,5,2021-05-08 18:45:25
A Google user,Update for the user block,5,2018-10-08 15:30:21
A Google user,Do you guys even care about your customers. This world link being worst day by day,1,2020-03-14 08:20:06
A Google user,Very nice apps 👌,5,2021-03-16 19:21:41
A Google user,Fast as speed,5,2024-06-15 11:20:09
A Google user,It is good enough,4,2022-07-13 21:00:25
A Google user,It's very good app for me,5,2024-09-08 00:18:47
A Google user,Nepal fast and safe internet,5,2022-09-01 18:32:34
A Google user,Some time going hang on,4,2024-05-27 20:32:33
A Google user,Best internet speed,5,2024-03-03 11:01:15
A Google user,This is a nice app😚😚,5,2022-07-02 17:28:44
A Google user,Best for internet,5,2020-03-19 17:39:23
A Google user,Not very amazing,3,2020-04-05 07:00:44
A Google user,Easy to use,4,2020-09-04 15:59:03
A Google user,Poor service late response to customer,1,2020-08-03 11:51:35
A Google user,I like this app yrr bhaiii Please send me 190000 rupees,1,2022-12-01 11:37:04
A Google user,Its good to use,4,2018-10-18 08:29:19
A Google user,If you are thinking of taking this wifi I am seeing your future in dark Don't use this wifi You will regret in future,1,2021-04-07 19:36:25
A Google user,it is totally good,5,2023-11-19 08:04:17
A Google user,Make your service better,1,2021-06-17 21:21:19
A Google user,Very slow net..,1,2024-05-24 12:29:57
A Google user,Good and fun,4,2022-07-22 07:11:00
A Google user,this app is best,5,2023-05-10 10:43:10
A Google user,very good experience.,5,2019-03-19 12:43:06
A Google user,Easy to use,5,2020-11-18 15:24:34
A Google user,Easy to use,5,2022-05-18 14:18:39
A Google user,Very bad network,1,2021-05-09 13:05:25
A Google user,Best app for use,4,2020-07-02 11:21:25
A Google user,The most poor network,1,2020-07-30 16:04:07
A Google user,Slowest internet in the history 🤬🤬😡😡,1,2022-09-11 13:06:49
A Google user,Slow net. Poor service.,1,2020-05-12 00:32:35
A Google user,Nowadays poor very very performance,1,2024-03-30 07:21:49
A Google user,Very nice app,5,2021-08-22 10:14:57
A Google user,Worst experience ever slow net,1,2020-10-21 09:55:28
A Google user,Worst net. This net is way trash,1,2024-04-20 18:34:00
A Google user,it is best app,5,2021-01-30 15:52:35
A Google user,It' good👍But little slow,2,2021-05-17 13:33:24
A Google user,It's really useful,5,2021-01-01 19:06:18
A Google user,Too faster internet,5,2020-09-17 19:43:59
A Google user,Poor internet terrible customer service,1,2022-05-30 13:59:33
A Google user,Best internet provider,5,2020-03-01 09:32:30
A Google user,Best ISP in Nepal,5,2023-03-14 10:12:34
A Google user,Nice services provided ❤️,5,2021-04-14 09:45:50
A Google user,Very good for us,5,2021-01-04 20:32:39
A Google user,very good app,5,2019-01-07 19:16:12
A Google user,Very good service,5,2022-04-19 06:54:56
A Google user,Please add packages and offer..,4,2020-05-05 07:04:52
A Google user,Very good service,5,2021-06-18 11:35:14
A Google user,Qr Code Hide Please And Everything is Good Worldlink,5,2022-02-02 14:20:00
A Google user,Worst service provider,1,2020-06-30 13:23:17
A Google user,Nice app for net,5,2021-05-09 12:20:47
A Google user,How to change the number for worldlink?,3,2020-08-02 17:06:58
A Google user,some time slow service.,5,2023-10-17 12:55:26
A Google user,Disappointing Internet service,1,2023-08-25 17:13:24
A Google user,Fair and satisfactory.,3,2020-12-04 20:04:14
A Google user,My world link not open,1,2023-07-04 13:42:48
A Google user,These days worse experienced and couldn't trust time to time change their statements,1,2021-09-13 16:05:16
A Google user,Speed test problem,2,2020-05-20 20:05:35
A Google user,Very useful app,5,2023-02-07 11:14:25
A Google user,It was good going with me.,4,2020-08-12 18:19:09
A Google user,Terrible or (disastrous),1,2021-02-04 08:27:26
A Google user,This app is more useful,5,2023-11-08 09:12:07
A Google user,Its help perfectly,5,2020-08-14 21:20:35
A Google user,Very bad network,1,2023-01-11 10:18:37
A Google user,World link .....best service.,5,2022-01-30 11:54:57
A Google user,Wont open at all,1,2022-09-04 00:24:08
A Google user,good net I like it,3,2024-12-12 20:52:20
A Google user,Poorest net quality...,1,2020-08-10 19:39:30
A Google user,Very nice app,5,2021-01-20 21:23:27
A Google user,This is a best app,5,2021-02-26 21:49:13
A Google user,Good but not enough,3,2020-10-06 14:32:20
A Google user,Very good internet,5,2021-07-09 21:15:37
A Google user,This app.is a so good,5,2020-10-23 21:35:07
A Google user,NICE APP KEEP UPDATING,5,2020-04-16 09:54:28
A Google user,very nice app,5,2024-05-26 19:51:00
A Google user,Very nice app,5,2020-03-20 13:28:18
A Google user,why is close this app,1,2023-01-01 11:49:32
A Google user,This net is too slow.....,1,2023-01-11 20:27:31
A Google user,Good & satisfied .,5,2021-06-18 10:38:55
A Google user,"Worst internet provider , money maker",1,2021-06-21 15:23:15
A Google user,Best internet provider,5,2021-03-10 23:40:10
A Google user,Very nice apps 👏,5,2023-09-28 16:35:26
A Google user,Why only one star? World link already knew it,1,2022-05-18 23:08:04
A Google user,Worst service provider,1,2021-09-27 14:11:19
A Google user,Very good app,5,2020-08-23 19:01:52
A Google user,This has got much better.,4,2020-04-07 10:20:18
A Google user,Very nice app 👌,5,2024-06-03 13:09:09
A Google user,very good app,5,2019-08-20 19:42:30
A Google user,Worst app I ever use.😡😡😡,1,2023-04-10 23:28:32
A Google user,Give me 1 month free WiFi 😁😁😁🥺🙏,5,2022-02-25 15:30:08
A Google user,Good. Thank you for your service,5,2020-03-15 00:17:13
A Google user,2 G is better than world link.,1,2020-08-14 21:43:31
A Google user,but slowly internet why,5,2024-03-28 13:48:13
A Google user,Its good to use,1,2020-05-05 16:15:55
A Google user,Very bad internet,1,2021-03-16 13:03:19
A Google user,I like this WiFi,5,2022-02-27 19:40:04
A Google user,Wow it's great app,5,2022-01-24 11:29:18
A Google user,worst internet...nothing to say,1,2021-12-16 12:23:28
A Google user,How login two devices,5,2025-01-17 17:46:09
A Google user,very Good apps 👍👍,5,2021-09-21 16:24:33
A Google user,The service sucks .,1,2020-07-13 13:07:28
A Google user,I am felling its is good when I used.,4,2021-04-28 05:21:19
A Google user,Best internet service provider in Nepal,5,2020-03-29 09:22:09
A Google user,Best In Nepal yet,4,2022-05-19 09:52:39
A Google user,Total trash internet,1,2021-03-13 20:33:31
A Google user,The app is taking time.open ....,1,2021-07-21 08:42:40
A Google user,Worst app i have ever used😡😡😡,1,2021-05-22 15:41:15
A Google user,Good services so far...,5,2022-12-17 17:46:19
A Google user,What a nice app,5,2021-06-07 16:08:28
A Google user,Worst internet whole over the country 😡,1,2020-05-08 09:28:10
A Google user,Net problem cha net sudarnu parks,1,2021-10-11 18:30:43
A Google user,I am so satisfied with this Internet,5,2023-05-23 13:19:45
A Google user,The update is very worst,1,2020-08-15 17:19:49
A Google user,Few days happen net is worst please help me,1,2021-07-17 12:52:23
A Google user,Need to grow up,1,2020-03-14 19:15:48
A Google user,Very helpful app,5,2022-12-09 21:35:44
A Google user,The stars free i don't care,5,2021-05-20 22:05:13
A Google user,Easy to use..,4,2020-04-13 12:22:23
A Google user,May bugs of this app,1,2021-05-30 20:16:05
A Google user,NICE APP KEEP UPDATING,5,2019-11-16 17:15:35
A Google user,Worthless internet service..,1,2021-05-19 09:33:24
A Google user,Very nice app,5,2022-08-12 17:00:46
A Google user,Slowest network ever,1,2021-05-21 00:15:12
A Google user,very good app,5,2021-08-31 18:28:55
A Google user,Very good apps,5,2023-08-19 10:36:03
A Google user,This net is superb,5,2024-03-09 10:34:09
A Google user,Easy to use,5,2021-05-21 23:32:37
A Google user,not work good,5,2022-03-25 20:07:17
A Google user,Very good experience,5,2023-07-02 20:34:44
A Google user,yes it is very good 😊😊😊😇😇,5,2021-11-30 15:56:40
A Google user,To slow work net,1,2023-11-04 20:43:54
A Google user,So many glitches,1,2022-06-15 21:51:18
A Google user,Internet is getting worst day by day Why ????,1,2021-05-07 22:23:33
A Google user,good for net user,5,2020-03-30 17:15:15
A Google user,Very nice app,4,2019-12-09 18:13:42
A Google user,Bad network service,1,2020-06-17 17:31:56
A Google user,This is a good app,4,2019-11-08 15:24:05
A Google user,U re not providing good services🤬😡😡,1,2021-12-10 22:08:29
A Google user,Worst internet provider ever,1,2020-12-06 23:26:09
A Google user,Slow net ever i suggest no one to use,1,2024-07-09 19:19:41
A Google user,app deserve for 1 star,1,2021-08-12 11:46:58
A Google user,it is nice app,1,2020-03-11 07:59:48
A Google user,Very bad service,1,2021-09-19 15:05:05
A Google user,its ricking still net not down,5,2020-05-16 08:01:15
A Google user,App is improving,4,2022-03-18 22:34:44
A Google user,Worst app and worst internet .,1,2020-05-20 09:07:30
A Google user,New app dosent send verification code,1,2020-03-11 08:09:34
A Google user,It's not work sell numbers,1,2022-04-18 20:39:22
A Google user,wow very good app,5,2022-09-22 08:55:23
A Google user,nice to use ..,3,2020-05-01 13:17:21
A Google user,Very good app,5,2022-10-07 12:10:56
A Google user,Extreme Worse service,1,2020-08-16 10:54:33
A Google user,Net is slow,2,2022-12-01 20:00:27
A Google user,"Worst internet, worst customer service.",1,2020-08-04 20:12:31
A Google user,nice at all,4,2021-07-22 17:23:09
A Google user,This is the best app 💜💜💜,5,2021-03-22 20:17:01
A Google user,Fed up with your service and response. Wanna go for legal action against you.,1,2022-03-07 22:24:51
A Google user,Very good app,4,2020-07-17 11:30:37
A Google user,Very bad apps,1,2022-08-03 12:19:44
A Google user,Weak network connection,1,2021-05-07 22:19:23
A Google user,Its not working til now.,1,2021-09-14 14:48:08
A Google user,I love this app,5,2019-03-13 06:58:42
A Google user,Full time headache,1,2020-09-03 19:43:24
A Google user,Best for e,5,2024-12-30 14:16:18
A Google user,Worst app ever 😑,1,2025-01-11 18:36:30
A Google user,This is the worst internet ever sseen,1,2020-08-20 14:40:57
A Google user,Very good app,5,2020-07-29 13:44:49
A Google user,What the fu*k is internet speed?,1,2020-07-22 20:41:36
A Google user,Best to best worldLing too much best.,4,2020-10-03 01:53:02
A Google user,Great internet company for Nepal,5,2020-09-22 11:53:13
A Google user,You should add MAC filtering service .,3,2018-11-30 11:09:00
A Google user,very good net.,5,2020-04-19 21:30:52
A Google user,Internet getting worst day by day,1,2023-11-04 19:47:25
A Google user,Very bad app,1,2021-05-21 10:21:15
A Google user,Worst connection ever 😡😡😡😡😡,1,2021-05-12 13:10:40
A Google user,Don't buy it is too solo,1,2022-09-13 23:43:26
A Google user,Worst internet provider I had ever seen😡😡,1,2021-05-27 00:13:04
A Google user,Very poor app,1,2022-11-18 18:47:42
A Google user,Very poor network,1,2020-12-30 16:09:43
A Google user,Why because did not fake bro i things bro,1,2023-07-18 17:04:56
A Google user,Your net is very slow,1,2020-06-02 22:08:56
A Google user,To Slow app,1,2022-08-28 08:54:27
A Google user,World link best WiFi ❤️,5,2022-01-03 21:14:11
A Google user,Working fine till now.,5,2022-11-07 00:09:04
A Google user,App not opening,1,2023-05-25 20:15:52
A Google user,Worst network provide in the world,1,2022-08-03 13:01:40
A Google user,It can be better 🤗,4,2022-11-15 20:21:37
A Google user,how to change password,3,2020-08-07 11:29:46
A Google user,Worst net I used nepal too slow 😡🤬,1,2020-12-11 15:11:45
A Google user,Is app very nice,1,2021-10-13 16:14:28
A Google user,Good service thank you 💟💟💟,5,2023-02-03 19:27:37
A Google user,Please bring back parental control,1,2021-07-30 11:33:17
A Google user,I don't know how to change password,1,2019-01-28 06:53:25
A Google user,This app is very good,4,2020-06-18 18:49:17
A Google user,Gonna destroy when package end,1,2025-01-21 20:34:58
A Google user,No good internet provide worst net,1,2023-04-19 07:28:05
A Google user,Do not use this ne verry bad,1,2024-05-18 09:18:32
A Google user,Apps is fine,4,2018-11-04 11:31:35
A Google user,too good system,5,2019-06-02 06:31:29
A Google user,It is the best app,5,2018-12-03 13:49:55
A Google user,One of the poorest services ever in nepal,1,2023-04-23 13:41:23
A Google user,Wow a nice application,5,2022-05-07 14:22:36
A Google user,Nepal Third class internet connection banekai world link,1,2023-08-13 10:41:44
A Google user,It's good app to use,5,2022-03-04 08:13:47
A Google user,I love this app,5,2022-02-01 12:42:28
A Google user,Very bad app,1,2022-01-05 16:42:49
A Google user,Too much updates mf,1,2024-04-24 21:38:31
A Google user,Very good app,5,2019-09-04 11:58:57
A Google user,Very good app,5,2020-10-10 17:11:34
A Google user,Very good app,5,2019-03-03 11:26:50
A Google user,Very good app,5,2019-11-08 14:14:31
A Google user,Technically problem xa yo app ma,2,2020-05-20 09:03:21
A Google user,The most poor network 😈,1,2021-05-27 15:17:32
A Google user,Not well managed,1,2020-03-09 22:45:55
A Google user,Sir where are the old version worldlink,1,2023-05-06 18:14:15
A Google user,Please remove the QR code scanner,1,2024-04-20 20:26:58
A Google user,very nice apps,5,2024-10-08 20:04:23
A Google user,Very bad internet,1,2021-05-12 14:36:15
A Google user,Fast Perfect Wow,5,2020-12-04 16:42:28
A Google user,Very bad service,1,2020-07-16 20:34:48
A Google user,Worst app ever.,1,2019-04-01 22:38:58
A Google user,Great app thanks,5,2020-01-10 22:31:00
A Google user,What's about the package or installation information?,4,2019-01-22 18:05:54
A Google user,I like this application .,5,2020-07-07 13:54:13
A Google user,I don't like this app 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,1,2021-12-23 11:14:25
A Google user,This app is nice 👍,5,2022-01-01 08:56:07
A Google user,Worst and Slowest ISP of Nepal.,1,2020-08-19 19:59:02
A Google user,Very nice app,5,2022-10-29 12:56:39
A Google user,Really good app 😀,5,2024-01-12 13:10:12
A Google user,Very good app,3,2020-11-25 20:40:50
A Google user,Worse internet service ever,1,2020-09-04 09:37:51
A Google user,Its super useful,5,2024-09-10 22:02:45
A Google user,take many space,2,2020-11-26 14:30:30
A Google user,The worst internet service.,1,2021-06-26 08:20:25
A Google user,Worst internet ever!!,1,2021-03-04 21:51:06
A Google user,Bad very bad experience,1,2021-08-05 19:38:26
A Google user,Worst internet ever.I want to change my internet,1,2020-02-20 20:49:29
A Google user,Never use this network 😤💩💩💩,1,2023-10-29 20:38:16
A Google user,Worst ever internet service providers in Nepal. Gives values to customer only before connection.,1,2019-02-11 11:53:30
A Google user,op not ok I give 1 stat,1,2022-01-19 17:47:50
A Google user,Low customer service,1,2020-04-20 19:20:04
A Google user,Not Good service.,1,2021-01-27 08:14:27
A Google user,Worst internet service in Nepal 😡,1,2021-02-04 17:51:12
A Google user,Nice speed of net,5,2020-01-24 12:55:40
A Google user,This app is good,4,2020-04-03 01:22:44
A Google user,Very very nice,5,2022-03-03 09:49:09
A Google user,Now getting poor day by day!,2,2020-08-20 16:51:28
A Google user,I like it. Good net,5,2023-12-12 16:21:19
A Google user,Too much slow,1,2020-07-16 20:29:23
A Google user,I want to change wifi password,3,2020-03-25 14:41:51
A Google user,Easy to use,5,2023-11-26 13:35:10
A Google user,Easy to use,4,2020-04-07 16:41:28
A Google user,Services r good not best.......,4,2021-04-25 10:10:20
A Google user,Worst internet during 7:00 pm to 9:00 pm,1,2023-09-12 20:51:47
A Google user,Making me update forcefully,1,2023-09-22 08:47:10
A Google user,Very good service,5,2020-01-08 09:57:00
A Google user,Best future network,5,2022-11-14 14:59:54
A Google user,Not better but good.,5,2020-08-15 13:20:32
A Google user,worst net service,1,2021-10-22 16:13:53
A Google user,Poor internet speed,3,2024-05-02 16:35:11
A Google user,Not that good app,4,2023-05-27 20:26:18
A Google user,no user friendly,1,2020-03-26 16:57:38
A Google user,This app for band I will minister,1,2023-04-27 22:01:16
A Google user,There is not experience using your worse net,1,2020-07-31 10:52:40
A Google user,World slow network,1,2020-07-25 08:35:08
A Google user,one of the slowest Internet service provider of Nepal,1,2020-05-18 16:43:07
A Google user,One up the poor network ......,1,2020-09-11 21:05:13
A Google user,Very good app,5,2021-03-09 00:14:30
A Google user,Improve your mac address section,1,2020-07-04 21:24:09
A Google user,this company is biggest scammer ever,1,2023-09-01 14:45:19
A Google user,So much slow,1,2023-08-27 21:42:32
A Google user,Best app ever,5,2020-03-28 22:57:00
A Google user,Very very bad,5,2023-12-13 20:46:19
A Google user,Services is too late,1,2022-02-21 09:44:42
A Google user,I can't change password,1,2020-03-25 12:39:06
A Google user,Candy crush saga Game,5,2020-10-21 09:19:50
A Google user,Its net is not fast,3,2022-04-12 07:28:43
A Google user,How can i change password from this,5,2019-12-28 16:14:34
A Google user,Its good AND fast,5,2024-05-02 06:56:45
A Google user,net goes slow on these day,5,2020-05-02 09:37:02
A Google user,The new version is too bad,1,2020-03-24 20:23:31
A Google user,Worst services and bad customer care,1,2020-06-30 11:24:41
A Google user,very good app,4,2019-02-15 22:15:43
A Google user,Does not work,1,2023-10-03 18:10:36
A Google user,Why not open this app,1,2020-07-02 07:59:47
A Google user,No response at all,1,2020-03-17 21:41:29
A Google user,Better than the old 1,4,2020-03-19 20:49:25
A Google user,Worst decision I've ever made,1,2022-04-30 12:09:50
A Google user,Good app ever,5,2021-03-06 19:59:01
A Google user,Easy password change,5,2023-03-19 14:07:02
A Google user,It is good app,5,2020-04-03 20:36:42
A Google user,WORST INTERNET EVER,1,2021-05-08 21:13:11
A Google user,its worth downloading,5,2019-06-08 12:47:29
A Google user,Third class app,1,2020-05-31 22:03:20
A Google user,So many problem 😓😓😓😓😓😓,1,2021-07-02 15:37:07
A Google user,good to use ....,4,2019-08-15 18:04:34
A Google user,Nice customer care,5,2020-03-11 21:15:43
A Google user,You guys are more fraud than these mothercfuking politicians dude.worst ISP of Nepal.,1,2020-11-08 08:36:38
A Google user,It is nice app,4,2021-07-29 21:23:05
A Google user,Very Bad cheating service,1,2021-06-08 17:21:33
A Google user,Now user-friendly,5,2021-09-11 13:21:52
A Google user,please make a system to know who is stelling my wifi,4,2020-05-03 09:51:02
A Google user,Very bad felling,1,2020-06-11 19:49:05
A Google user,i hate the service.,1,2022-09-16 22:03:05
A Google user,Trackers in app,3,2020-07-05 17:03:46
A Google user,Very good app,5,2018-09-22 22:11:33
A Google user,Your service is not nice,1,2021-02-28 15:42:50
A Google user,super fast net,5,2020-07-14 19:39:50
A Google user,I enjoyed this app,5,2024-06-28 11:29:53
A Google user,Not good at all,1,2021-11-18 15:25:14
A Google user,NOT WORKING IN MY PHONE 😭😭,1,2022-01-10 18:21:49
A Google user,Very poor app 💩,1,2023-08-05 20:50:15
A Google user,It's good but not best,3,2021-10-19 15:08:52
A Google user,Good. App good net,5,2024-08-23 15:58:13
A Google user,Work very good,5,2023-09-15 11:04:27
A Google user,Fix the promBlem make it well,2,2021-08-11 17:50:19
A Google user,Too much slow,3,2020-08-25 07:03:14
A Google user,Not open app Plzz help me,5,2023-06-23 06:50:05
A Google user,It's quite good,3,2021-09-11 12:11:56
A Google user,No option to Extend The Internet 😕,1,2023-10-18 09:13:44
A Google user,Feeling good with it,5,2019-06-15 10:15:44
A Google user,This app is every one use,1,2024-05-06 19:30:05
A Google user,Why cant i change my details,1,2021-10-21 14:09:05
A Google user,worst app ever,1,2019-06-21 11:24:39
