User,Review,Rating,Date,review_nepali
A Google user,😡😡😡😡,1,2020-08-02 17:18:11,😡😡😡😡
A Google user,Haha,5,2020-06-05 09:29:19,हह
A Google user,🥰🥰😍😍🥰,5,2020-06-14 20:55:56,🥰🥰😍😍🥰
A Google user,Wifi pani Naya naya ma ramro chaltiyo..ailea ta k vako jati purano vo... Wifi jhan slow hudai xa feeling so irrited,1,2020-05-08 19:07:40,Wइफ़ि पनि नय नय ma रम्रो छल्तियो.. ऐलेअ ta k वको जति पुरनो vo... Wइफ़ि झन् slow हुदै छ feeling so इर्रितेद्
A Google user,Apps ramro xa Tara worldlink ko net kawadi xa lutna baseko ho yo kawadi Pahila chalthyo 4 month vayo net ramro nachaleko Facebook dhari chaldaina yo kawadi net rati 11 baje paxi chalxa k kaam sutne belama 1years ko payment gareko 5month thikai chalyo tespaxi ta kawaad chalna thalyo aba jordina yo worldlink ko net Wifi hudani Data chalaunu parne yo Vanda smart sell ko data thikxa Paisa ni joginxa fast pani chalxa Office ma Kati complain garisake herdinxu vanxa last ma tehi ho Hawa kawadi net,1,2020-05-31 11:30:01,Apps रम्रो छ Tara worldlink को net कwअदि छ लुत्न बसेको ho yo कwअदि पहिल छल्थ्यो 4 month वयो net रम्रो नछलेको Facebook धरि छल्दैन yo कwअदि net रति 11 बजे पछि छल्छ k कअम् सुत्ने बेलम १येअर्स् को payment गरेको ५मोन्थ् थिकै छल्यो तेस्पछि ta कwअअद् छल्न थल्यो aba जोर्दिन yo worldlink को net Wइफ़ि हुदनि Data छलौनु पर्ने yo Vanda smart sell को data थिक्छ Paisa नि जोगिन्छ fast पनि छल्छ Office ma कति complain गरिसके हेर्दिन्छु वन्छ last ma तेहि ho हwअ कwअदि net
A Google user,Asto hawa app kasle banayo hau..kholidaina ta buffer bhako bhai garxa ..suru ma kholyo tara password change garna khojda change bhayena ..ani aba ta kholidaina pani ..bakwas app.0 rating to this app.,1,2020-05-20 22:55:17,अस्तो हwअ app कस्ले बनयो हौ.. खोलिदैन ta buffer भको भै गर्छ.. सुरु ma खोल्यो तर password change गर्न खोज्द change भयेन.. अनि aba ta खोलिदैन पनि.. बक्wअस् app. 0 rating to this app.
A Google user,"Hawa net ,, yo jasto hawa net ta katai pani xaina .. khali fluctuate khanxa tait yo vanda ta ncell ko data nai ramro xa 💩💩💩💩👹bad service 💩",1,2020-05-10 12:37:57,"हwअ net,, yo जस्तो हwअ net ta कतै पनि छैन.. खलि fluctuate खन्छ तैत् yo vanda ta न्चेल्ल् को data नै रम्रो छ💩💩💩💩👹 bad service💩"
A Google user,Name ko matra worldlink... Paisa dher liyoo internet speed chai khoya 😂,1,2020-06-10 06:47:25,Name को मत्र worldlink... Paisa धेर् लियोओ internet speed छै खोय😂
A Google user,Paisa chai 20 Mbps ko lincha net dincha chai 3 4 Mbps chor haru muzi,1,2020-05-27 13:51:03,Paisa छै 20 म्ब्प्स् को लिन्छ net दिन्छ छै 3 4 म्ब्प्स् छोर् हरु मुज़ि
A Google user,हामी नेटको स्पीड र नियमितताबाट सन्तुष्ट छौं ।धन्यबाद ।,4,2020-05-24 17:08:16,हा मी ने टको स् पी ड र नि यमि तता बा ट सन् तु ष् ट छौं। धन् यबा द।
A Google user,"वर्ल्ड लिङ्क को नयाँ अपडेटेड एप्लिकेसन आएछ , एकदमै नयाँ अनुभव गर्न पाएँ । धन्यवाद वर्ल्ड लिङ्क ।",5,2020-05-20 09:51:26,"वर् ल् ड लि ङ् क को नयाँ अपडे टे ड एप् लि के सन आएछ, एकदमै नयाँ अनु भव गर् न पा एँ। धन् यवा द वर् ल् ड लि ङ् क।"
A Google user,800 रूपियाँ को ntc राम्रो यो suste भन्दा,1,2020-05-13 14:21:02,800 रू पि याँ को न्त्च् रा म् रो यो सुस्ते भन् दा
A Google user,Load matra vai rakh chha khuldai khuldai na,1,2021-11-23 21:28:29,Load मत्र वै रख् छ्ह खुल्दै खुल्दै न
A Google user,Fantabulous,4,2020-05-06 13:56:24,फ़न्तबुलोउस्
A Google user,Gu jasto desh gu jastae net,1,2020-05-16 14:18:23,गु जस्तो देस्ह् गु जस्तए net
A Google user,nice aaps,5,2020-05-09 16:07:31,nice अअप्स्
A Google user,Good Ilike,5,2020-04-30 20:21:33,Good इलिके
A Google user,ढिलो भनेकै Worldlink 😈😈,1,2020-05-18 19:49:55,ढि लो भने कै Worldlink😈😈
A Google user,Worst ispn,1,2020-05-23 14:43:44,Worst इस्प्न्
A Google user,Beast wifi,5,2020-05-04 13:59:25,Beast wइफ़ि
A Google user,Sab bhanda hawa internet servies 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎,1,2020-05-30 09:44:59,Sab भन्द हwअ internet सेर्विएस्👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎
A Google user,Thurd rated,3,2020-05-10 16:52:56,थुर्द् rated
A Google user,khattam 😡😡,1,2020-05-31 10:49:56,खत्तम्😡😡
A Google user,Vijay bhandari,1,2020-05-31 14:39:46,विजय् भन्दरि
A Google user,Guu net,1,2020-05-22 10:50:04,गुउ net
A Google user,Ok,4,2020-05-21 23:48:22,ओक्
A Google user,Havy,3,2020-05-19 18:16:18,हव्य्
A Google user,Wrost,1,2020-05-08 13:39:37,Wरोस्त्
A Google user,❣️,4,2020-05-20 10:21:55,❣️
A Google user,Owsome,5,2020-05-12 08:51:36,ओwसोमे
A Google user,Ok,5,2020-05-17 21:59:38,ओक्
A Google user,Supb,5,2020-05-12 22:37:33,सुप्ब्
A Google user,exellant thanks,5,2020-05-17 14:46:10,एछेल्लन्त् thanks
A Google user,Too gud,5,2020-05-19 16:07:27,Too गुद्
A Google user,❤❤❤❤,5,2020-05-28 10:40:39,❤❤❤❤
A Google user,Purano version ramro thiyo. Update pachi bekamme bhayechha. Password pani change garna mildaina ani pura slow bhayechha. Hang hunchha. Uninstall garchu aba kehi sudhar bhayena bhane. Useless app bhayechha aba ta.,1,2020-04-02 12:24:41,पुरनो version रम्रो थियो. Update पछि बेकम्मे भयेछ्ह. Password पनि change गर्न मिल्दैन अनि पुर slow भयेछ्ह. Hang हुन्छ्ह. Uninstall गर्छु aba केहि सुधर् भयेन भने. Useless app भयेछ्ह aba ta.
A Google user,"Very worst speed .. don't use Worldlink internet any more! पछि पछुताउनु होला नी , नेट जोड्ने बेलामा ललाई फकाई जोड्न लगाउँछ , केही दिन पछि नेट अत्याधिक स्लो हुन्छ । कम्प्लेन गर्दा टिकेट क्लोज गरिदिन्छ समस्या जस्ताको तस्तै । आफ्नो आफन्तलाई यो Worldlink को नेट जोड्न रिफर नगर्नुहोला । घटिया चोर फटाहा कम्पनी रहेछ बल्ल थाहा भयो ।😠😠😠",1,2020-04-08 17:56:06,"Very worst speed.. do not use Worldlink internet any more! पछि पछु ता उनु हो ला नी, ने ट जो ड् ने बे ला मा लला ई फका ई जो ड् न लगा उँ छ, के ही दि न पछि ने ट अत् या धि क स् लो हु न् छ। कम् प् ले न गर् दा टि के ट क् लो ज गरि दि न् छ समस् या जस् ता को तस् तै। आफ् नो आफन् तला ई यो Worldlink को ने ट जो ड् न रि फर नगर् नु हो ला। घटि या चो र फटा हा कम् पनी रहे छ बल् ल था हा भयो।😠😠😠"
A Google user,tetro paisa tirera Net jodya aakhiri Data bata nai chalaunu pariraxa.. kei matlab nai vayena wifi jodera bela bela utube herna kam lagxa yeti nai ho.,1,2020-03-29 11:36:24,तेत्रो paisa तिरेर Net जोद्य अअखिरि Data बत नै छलौनु परिरछ.. केइ मत्लब् नै वयेन wइफ़ि जोदेर बेल बेल उतुबे हेर्न कम् लग्छ yeti नै ho.
A Google user,"पैसा अनुसार सुविधा छैन यो world link को र अनलाईन ग्याम त चल्दै चल्दैन यो लुटेरा हो , म त लुटीय तपैहरु बच्चनुस world link जोड्नु हुदैन है साथी हो",1,2020-03-28 21:37:14,"पै सा अनु सा र सु वि धा छै न यो world link को र अनला ईन ग् या म त चल् दै चल् दै न यो लु टे रा हो, म त लु टी य तपै हरु बच् चनु स world link जो ड् नु हु दै न है सा थी हो"
A Google user,Naya update aaya paxi ta login garna khojda Pin chai pathai sakya vanxa mobile ma pin chai aaudaina k aachammma ho yo,2,2020-04-10 12:11:44,नय update अअय पछि ta login गर्न खोज्द Pin छै पथै सक्य वन्छ mobile ma pin छै अऔदैन k अअछम्म्म ho yo
A Google user,Worldlink....best,4,2020-03-28 11:12:54,Worldlink.... best
A Google user,Password change garna kina namileko ho?,2,2020-04-08 11:59:09,Password change गर्न kina नमिलेको ho?
A Google user,Dhilo Vanekai ho worldlink,1,2020-04-05 14:18:59,धिलो वनेकै ho worldlink
A Google user,Its ok,4,2020-04-05 06:35:32,Its ओक्
A Google user,ok,4,2020-05-29 21:06:01,ओक्
A Google user,Nic,3,2020-04-14 08:43:27,निच्
A Google user,",👍👍",1,2020-04-06 19:14:39,",👍👍"
A Google user,😍😍😍,4,2020-04-11 17:18:20,😍😍😍
A Google user,👌👌👌,4,2020-04-11 22:02:12,👌👌👌
A Google user,😀,5,2020-04-27 12:58:22,😀
A Google user,Very nuc,5,2020-05-02 20:56:14,Very नुच्
A Google user,Dami net,5,2020-04-18 11:15:10,दमि net
A Google user,DON BHAIRAHAWW,5,2020-04-24 19:00:38,DON BHAIRAHAWW
A Google user,🙏🙏🙏🙏,5,2020-03-30 12:50:24,🙏🙏🙏🙏
A Google user,👍👍👍,5,2020-04-01 12:54:14,👍👍👍
A Google user,This network is of no use.. Kei kam lagdaina.. Aru network vanda fast xa vanera yo use gareko.. Kei kam nalagni.. Pubg khelna lagda server out vanda.. Corona ko belama ni testo garexa ani manxe bahira dulna jannan ta.. Game khelna napaayera...mw ta agi techminds wala sathi ko ma gayera kheleko🙄🙄Halka dimag lagauna paryo hai network dini manxe haru le... Go corona. Corona go... Jai pubg 🙏,1,2020-03-26 17:44:46,This network is of no use.. केइ कम् लग्दैन.. अरु network vanda fast छ वनेर yo use गरेको.. केइ कम् नलग्नि.. पुब्ग् खेल्न लग्द server out vanda.. Corona को बेलम नि तेस्तो गरेछ अनि मन्छे बहिर दुल्न जन्नन् ta.. Game खेल्न नपअयेर... म्w ta अगि तेछ्मिन्द्स् wअल सथि को ma गयेर खेलेको🙄🙄 हल्क दिमग् लगौन पर्यो है network दिनि मन्छे हरु ले... Go corona. Corona go... जै पुब्ग्🙏
A Google user,Very poor internet.. 20 mbps single le chalauda pani 350 ko ping aauxa pubg ma...starting phase ma matra 100 ko ping thyo ..very disgusting👎👎 ..... Khate net ho game ko laii ho bhane ta kasaile Pani na subscribe gare hunxa...slogan chaii xito bhanekaii worldlink re....in reality khattam bhanekaii worldlink,1,2020-03-26 12:17:57,Very poor internet.. 20 म्ब्प्स् single ले छलौद पनि 350 को ping अऔछ पुब्ग् ma... starting phase ma मत्र 100 को ping थ्यो.. very disgusting👎👎..... खते net ho game को लैइ ho भने ta कसैले पनि न subscribe गरे हुन्छ... slogan छैइ छितो भनेकैइ worldlink re.... in reality खत्तम् भनेकैइ worldlink
A Google user,No speed halda chai sab Vanda fast aile chai k 24 mpb/s ko ani chalne speed chai 0.2kb/s ko sakdainas vane tero WiFi hata sakxas vane thik par,1,2020-03-24 16:07:49,No speed हल्द छै सब् Vanda fast ऐले छै k 24 म्प्ब्। s को अनि छल्ने speed छै 0. २क्ब्। s को सक्दैनस् vane तेरो WiFi हत सक्छस् vane थिक् par
A Google user,Sansar ko sab vanda khate ani slow net,1,2021-10-01 22:17:03,सन्सर् को सब् vanda खते अनि slow net
A Google user,Sale haru randi khana. Khole hunsa .. Jaba yauda game ramro ri chaldaina..,5,2020-03-26 22:54:26,Sale हरु रन्दि खन. खोले हुन्स.. जब यौद game रम्रो रि छल्दैन..
A Google user,#dhelo vanekoi worldlink,1,2020-03-25 11:43:04,# धेलो वनेकोइ worldlink
A Google user,Nices,4,2020-03-25 01:32:46,निचेस्
A Google user,hawa lasti slow,1,2020-04-22 22:25:46,हwअ लस्ति slow
A Google user,Worst isp,1,2020-03-27 21:05:52,Worst इस्प्
A Google user,Worst wifi,1,2020-03-25 15:43:17,Worst wइफ़ि
A Google user,Khate wordlink,1,2020-03-25 18:40:37,खते wओर्द्लिन्क्
A Google user,Mf jotko,1,2020-03-26 13:21:27,Mf जोत्को
A Google user,Yo k khana rakhako new slow vayara chaldai na chalne vaya pachi k kam speed test ray khali re try matra dekhauxa arko app bata chake garda 1.5 mbps ma chali rako hunxa,1,2020-03-23 14:57:33,Yo k खन रखको new slow वयर छल्दै न छल्ने वय पछि k कम् speed test ray खलि re try मत्र देखौछ अर्को app बत छके गर्द 1. 5 म्ब्प्स् ma छलि रको हुन्छ
A Google user,Your network is so slow 😒 . 45 Mbps raa pubg khelda jaila nii 300 above pin dikhau Cha. Ramro lagana . Yalai fix garnu .,1,2020-03-22 20:00:01,Your network is so slow😒. 45 म्ब्प्स् रअ पुब्ग् खेल्द जैल निइ 300 above pin दिखौ Cha. रम्रो लगन. यलै fix गर्नु.
A Google user,nice UI,5,2020-03-23 12:22:49,nice UI
A Google user,Hawa,1,2020-03-21 09:46:48,हwअ
A Google user,Awesom,5,2020-03-23 06:57:06,अwएसोम्
A Google user,1 month ko ru:1582 tireko jamaa 25 days aaudo raicha so kam chaina worldlink suru suru ma chai thikai thiyo pachi chai kam xaina,1,2020-03-18 22:02:28,1 month को रु: 1582 तिरेको जमअ 25 days अऔदो रैछ so कम् छैन worldlink सुरु सुरु ma छै थिकै थियो पछि छै कम् छैन
A Google user,K ho k speed nai xaina jabo game khelna ni mildina thukka office banda gar sale haru,1,2020-04-11 17:03:43,K ho k speed नै छैन जबो game खेल्न नि मिल्दिन थुक्क office बन्द gar sale हरु
A Google user,Nice sewa,4,2020-03-27 11:37:50,Nice सेwअ
A Google user,kando jasto app muji,1,2020-03-26 22:33:40,कन्दो जस्तो app मुजि
A Google user,♥️🧡🧡,5,2020-03-08 23:26:55,♥️🧡🧡
A Google user,Uselesss🖕,1,2020-03-06 21:57:12,उसेलेस्स्स्🖕
A Google user,Jhur app,1,2020-08-31 16:24:01,झुर् app
A Google user,👍️👍️,3,2020-03-11 12:39:09,👍️👍️
A Google user,Bahut sundar chha,5,2020-03-08 07:26:09,बहुत् सुन्दर् छ्ह
A Google user,राम्रो,5,2020-03-20 09:04:34,रा म् रो
A Google user,Best chha yar,5,2020-02-26 20:21:15,Best छ्ह यर्
A Google user,Ok.,4,2020-03-02 17:12:41,ओक्.
A Google user,Gajab,5,2020-02-28 08:10:51,गजब्
A Google user,👍👍👍👍👍👍👍👍👍👍👍,5,2020-02-22 00:06:27,👍👍👍👍👍👍👍👍👍👍👍
A Google user,🙂🙂,1,2020-02-18 22:33:01,🙂🙂
A Google user,Speed test hundaina ta.. net tv ko option mattra Cha Tara kehi kaam chaina..,1,2020-01-19 20:27:20,Speed test हुन्दैन ta.. net त्व् को option मत्त्र Cha Tara केहि कअम् छैन..
A Google user,Poor netconnection.,1,2020-03-27 11:41:23,Poor नेत्चोन्नेच्तिओन्.
A Google user,Chito bhane kai word link,5,2020-03-11 09:11:39,छितो भने कै word link
A Google user,Khate link,1,2020-05-23 17:54:55,खते link
A Google user,Ok,3,2020-02-14 06:06:17,ओक्
A Google user,❤️,5,2021-09-11 10:34:30,❤️
A Google user,"connected device lai rename garna milni banaunu paryo. device filter list lai rename garna milni banaunu paryo. ssid password open rakhna milni banaunu paryo. connected device ko lagi xuttai option rakhnu paeyo, ahile ko method long vo. ani specific mac lai specific domain blacklist /whitelist rakhna milni banaunu paryo.",1,2019-11-26 13:39:04,"connected device लै rename गर्न मिल्नि बनौनु पर्यो. device filter list लै rename गर्न मिल्नि बनौनु पर्यो. स्सिद् password open रख्न मिल्नि बनौनु पर्यो. connected device को लगि छुत्तै option रख्नु पएयो, अहिले को method long vo. अनि specific mac लै specific domain blacklist। wहितेलिस्त् रख्न मिल्नि बनौनु पर्यो."
A Google user,Lastai third class service. Milne vaye 0 star dintheyea .yesto khatam xa service.online game taw nakhalda hunxa.youtube ne mazzale chaldoina.lastai apasabdha haru bolnu manlageko xa k garnu bolna namilne.285 ma po chalde ra yar.thait.,1,2019-11-26 19:17:43,लस्तै third class service. Milne वये 0 star दिन्थेयेअ. येस्तो खतम् छ service. online game taw नखल्द हुन्छ. योउतुबे ne मज़्ज़ले छल्दोइन. लस्तै अपसब्ध हरु बोल्नु मन्लगेको छ k गर्नु बोल्न नमिल्ने. 285 ma पो छल्दे र यर्. थैत्.
A Google user,Always problem ... Complain gareko 3 din samma pani banauna aayeko xaina ... Malai service mann parena ...always disconnected gareko hunxa .... 1 week ma 5 choti complain garisake problem matrai xa ....,1,2020-01-09 15:20:08,Always problem... Complain गरेको 3 din सम्म पनि बनौन अअयेको छैन... मलै service मन्न् परेन... always disconnected गरेको हुन्छ.... 1 week ma 5 छोति complain गरिसके problem मत्रै छ....
A Google user,very late online payment. online pay gareko 1 hr paxi matra chalxa euta star pani dherai ho yesko lagi,1,2019-10-04 11:52:17,very late online payment. online pay गरेको 1 hr पछि मत्र छल्छ एउत star पनि धेरै ho येस्को लगि
A Google user,Useable app.........,5,2019-09-03 07:46:53,उसेअब्ले app.........
A Google user,Code chai pathaunu paryo😡😡😡😡,1,2019-09-30 16:45:10,Code छै पथौनु पर्यो😡😡😡😡
A Google user,use for wlink customer,4,2019-09-12 06:38:48,use for wलिन्क् customer
A Google user,Bakbass,1,2020-11-01 13:33:54,बक्बस्स्
A Google user,😔😔😔,1,2019-10-19 07:19:13,😔😔😔
A Google user,Hek,5,2019-09-30 16:27:45,हेक्
A Google user,Tnku,5,2019-11-22 12:25:26,त्न्कु
A Google user,Ok,5,2019-11-08 14:07:16,ओक्
A Google user,Very गूड्,5,2021-05-02 16:58:48,Very गू ड्
A Google user,connected users haru herna mildaina k ho esto app ma ani blacklist garna ni mildaina sudhar garne ki worldlink chodnu parne ho,1,2019-06-25 15:03:50,connected users हरु हेर्न मिल्दैन k ho एस्तो app ma अनि blacklist गर्न नि मिल्दैन सुधर् गर्ने ki worldlink छोद्नु पर्ने ho
A Google user,connected device ko part remove gareko ho mro ma dekhayenata,3,2019-06-18 21:10:08,connected device को part remove गरेको ho म्रो ma देखयेनत
A Google user,Nice aap,5,2019-09-28 12:04:40,Nice अअप्
A Google user,not goood,1,2019-08-14 09:34:39,not गोओओद्
A Google user,not ok,1,2019-07-11 22:49:12,not ओक्
A Google user,jvir,1,2019-08-15 11:28:55,ज्विर्
A Google user,Nic,5,2019-08-23 20:11:33,निच्
A Google user,Ok,5,2020-03-22 00:07:59,ओक्
A Google user,Gud,5,2019-11-01 10:55:01,गुद्
A Google user,Hight ttttttttttttttggtt,5,2021-10-31 07:50:00,Hight त्त्त्त्त्त्त्त्त्त्त्त्त्त्ग्ग्त्त्
A Google user,khate jasto customer service deko hunx.. bhate haru le new connection jodna lagda phone garera hairan garxan r connection vaye paxi kehi problem aayo vane service centre lai call garda 24 hrs ma service aaepugne kura garxan tara 2-3 days ni kehi hunna khasma.... so new customer hununx sahi ho but paxi khate haru le reply pani gardaina... worldlink haina khate-link ho,1,2019-06-20 16:00:55,खते जस्तो customer service देको हुन्छ्.. भते हरु ले new connection जोद्न लग्द phone गरेर हैरन् गर्छन् r connection वये पछि केहि problem अअयो vane service चेन्त्रे लै call गर्द 24 hrs ma service अअएपुग्ने कुर गर्छन् तर 2- 3 days नि केहि हुन्न खस्म.... so new customer हुनुन्छ् सहि ho but पछि खते हरु ले reply पनि गर्दैन... worldlink हैन खते- link ho
A Google user,धेरै महङ्गो भयो यो worldlink,2,2019-06-08 18:33:47,धे रै महङ् गो भयो यो worldlink
A Google user,🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵,5,2019-06-11 21:39:46,🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵
A Google user,Please Arule Kei Gari Hack Garera afno wifi chalayo vane Sajilai Kick Out garna milne banaunu paryo,1,2019-05-04 17:03:30,Please अरुले केइ गरि Hack गरेर अफ़्नो wइफ़ि छलयो vane सजिलै Kick Out गर्न मिल्ने बनौनु पर्यो
A Google user,good aps,5,2019-06-18 14:36:38,good अप्स्
A Google user,ke chali rahe,1,2019-05-29 15:59:39,के छलि रहे
A Google user,Ummm,5,2019-07-18 15:11:53,उम्म्म्
A Google user,Ok,5,2020-01-17 18:06:58,ओक्
A Google user,osm,5,2019-04-10 14:25:36,ओस्म्
A Google user,Damiii,5,2020-08-09 13:58:00,दमिइइ
A Google user,🌛🌜,5,2019-04-05 15:26:03,🌛🌜
A Google user,😊😊,5,2019-04-13 13:07:50,😊😊
A Google user,mc yesto net chalaunu vanda ta baru NCELL ko 3G nai theek xa😈😈😈😈,1,2019-03-24 12:11:23,म्च् येस्तो net छलौनु vanda ta बरु NCELL को 3G नै थेएक् छ😈😈😈😈
A Google user,wrost app,1,2019-06-20 21:18:47,wरोस्त् app
A Google user,Net kasto slow chalna thaleko hau aap ni khuldaina no internet connection vanera dhekaunxa k bhako yo switch garne vela vayo jasto xa,1,2019-03-19 09:18:26,Net कस्तो slow छल्न थलेको हौ अअप् नि खुल्दैन no internet connection वनेर धेकौन्छ k भको yo switch गर्ने vela वयो जस्तो छ
A Google user,mac adress isse,1,2019-03-21 13:31:42,mac अद्रेस्स् इस्से
A Google user,lik,5,2019-04-04 12:41:37,लिक्
A Google user,Worldlink ka sabae jana kaam garney haru lae randikobaan haru yetro paisa tiri sakesi ali strong wifi connection garauna sakidaenas maachikney haru jati khera ni disturb vaako xa vaako xa maadarchod haru fokat ko paisa chusi raaxas maachikney randikobaan haru 😡,1,2021-09-27 18:07:07,Worldlink ka सबए जन कअम् गर्नेय् हरु लए रन्दिकोबअन् हरु येत्रो paisa तिरि सकेसि अलि strong wइफ़ि connection गरौन सकिदएनस् मअछिक्नेय् हरु जति खेर नि disturb वअको छ वअको छ मअदर्छोद् हरु फ़ोकत् को paisa छुसि रअछस् मअछिक्नेय् रन्दिकोबअन् हरु😡
A Google user,Ahile samma ko bakwas wordlink aayara net ko taar sarr sabai liyayara janu dashain upahar sochera,1,2019-09-27 23:27:11,अहिले सम्म को बक्wअस् wओर्द्लिन्क् अअयर net को तअर् सर्र् सबै लिययर जनु दस्हैन् उपहर् सोछेर
A Google user,50 mbps liyo chalne bele 10 mbps ni chaldina ani kasari ramro vannu ta,1,2019-02-10 00:35:00,50 म्ब्प्स् लियो छल्ने बेले 10 म्ब्प्स् नि छल्दिन अनि कसरि रम्रो वन्नु ta
A Google user,kei kam xaina yo app ko,1,2019-02-11 22:11:05,केइ कम् छैन yo app को
A Google user,fanatice net,3,2019-03-29 15:19:52,फ़नतिचे net
A Google user,Ok,4,2019-09-20 13:11:12,ओक्
A Google user,Babaal,5,2019-09-29 13:47:40,बबअल्
A Google user,password chai kasari change garne ho mildeina ta update garnu parne vanxa ta,5,2019-01-22 10:51:34,password छै कसरि change गर्ने ho मिल्देइन ta update गर्नु पर्ने वन्छ ta
A Google user,Ghateya net ho yo,5,2019-08-22 15:29:12,घतेय net ho yo
A Google user,"poor customer support... dinkai phone garera net TV haldee paisa tirisakeko xuu vanda ni audaina... paisa paye vayo, aru j sukai hos",1,2019-02-20 19:04:24,"poor customer support... दिन्कै phone गरेर net TV हल्देए paisa तिरिसकेको छुउ vanda नि औदैन... paisa पये वयो, अरु j सुकै hos"
A Google user,Ek star ni dina mann lagdaina Phone garda bg vanxa tei bg sunda ni paisa katxa madarchod haruley k garna lageko,1,2020-08-04 20:45:21,एक् star नि दिन मन्न् लग्दैन Phone गर्द ब्ग् वन्छ तेइ ब्ग् सुन्द नि paisa कत्छ मदर्छोद् हरुलेय् k गर्न लगेको
A Google user,ghanta jasto app xa na wifi password change garna milxa,1,2019-01-03 12:07:25,घन्त जस्तो app छ न wइफ़ि password change गर्न मिल्छ
A Google user,password change hudaina ta jati garda pani fokatya app rahexa,2,2018-12-27 09:49:06,password change हुदैन ta जति गर्द पनि फ़ोकत्य app रहेछ
A Google user,ramroo cha hai,5,2018-12-24 12:16:38,रम्रोओ cha है
A Google user,goodddd,5,2019-02-27 08:56:49,गोओद्द्द्द्
A Google user,Supop,5,2018-12-13 14:18:54,सुपोप्
