Channel Name,Video Name,Review,Commenter Name,Date/Time
WorldLink Communications,The Rocket !! #WorldLink_म_ढुक्क_छु,Good,@shikharofficialyoutubechan1800,2025-01-29T05:58:57Z
WorldLink Communications,The Rocket !! #WorldLink_म_ढुक्क_छु,Wow🎉🎉🎉,@ChitraBahadurKc-,2025-01-29T05:54:01Z
WorldLink Communications,The Rocket !! #WorldLink_म_ढुक्क_छु,Good job,@abhishekkoirala9054,2025-01-29T05:50:08Z
WorldLink Communications,The Rocket !! #WorldLink_म_ढुक्क_छु,Kudos 😊,@ScrollwithSuzan,2025-01-29T05:40:59Z
WorldLink Communications,The Rocket !! #WorldLink_म_ढुक्क_छु,20 hours vo internet down vako.,@Sandesh_stha,2025-01-29T05:38:51Z
WorldLink Communications,The Rocket !! #WorldLink_म_ढुक्क_छु,just wow..,@sushantghimire7685,2025-01-26T05:37:36Z
WorldLink Communications,Beat the Speed at Hetauda City | Day 7 | Journey Across Nepal to Support Nepali Cricket Team,First watch 😅😅,@nischalmaka4538,2024-05-13T12:50:58Z
WorldLink Communications,Revolutionizing Internet connectivity in Nepal: WorldLink CEO Mr. Keshav Nepal,inspirational story,@rajuguragain2626,2023-04-30T13:46:19Z
WorldLink Communications,Nepal's First Female Heavy Bus Driver & Mother of 30 Orphaned Children || Rebika Sahane || WorldLink,"You are doing amazing things, I am happyt we are friends.",@GeorgeKanis,2024-04-28T05:26:47Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,How to join this competition   please read my comment,@Jollypraj,2025-03-04T10:41:48Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Rahul should be groomed for future,@Charwaak,2024-10-02T05:20:41Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,speed depends on bolling actions...best one is 125 speed with break stump...🔥🔥,@Funny_Things_,2024-09-08T02:41:31Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,140-145 speed we need not 125,@raazjev,2024-09-02T12:16:00Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,"Left arm
140/145 kmph consistency
if he can maintain line and length 
than he will be deadly  not even india or australia can play.",@give619sleep9,2024-07-29T05:20:23Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,"All the best. Once I was watching Wasim Akram’s interview, he said by 18 a fast bowler should have a speed of 135, if an aspiring fast bowler only has 125 by 18, its not gonna be easy for him.",@dr.sauravshrestha2476,2024-07-27T15:57:04Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Now we need batting tournament also.Because We need Batter in Nepal team❤,@MUSIC-r7z,2024-07-15T05:19:18Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Bro my speed also 133 .134 daily i am fall on the ground 😅,@4276asif,2024-07-13T18:18:27Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Y⚞e⚟⚞t⚟⚞t⚟⚞i⚟⚞k⚟⚞o⚟ ⚞v⚟⚞a⚟⚞y⚟⚞e⚟⚞c⚟⚞h⚟⚞i⚟ ⚞t⚟⚞w⚟ ⚞w⚟⚞o⚟⚞r⚟⚞l⚟⚞d⚟ ⚞k⚞l⚟⚞i⚟⚞n⚟⚞k⚟ ⚞p⚟⚞a⚟⚞n⚟⚞i⚟ ⚞p⚟⚞r⚟⚞o⚟⚞u⚟⚞d⚟ ⚞f⚟⚞e⚟⚞l⚟⚞l⚟ ⚞h⚟⚞u⚟⚞n⚟⚞c⚟⚞h⚟⚞a⚟,@datinboyz,2024-07-12T11:00:45Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Congratulations all of you and Specially Pradip Jaiswal 🎉🎉🎉🎉. Hope we will see you in Nepal Squad 🇳🇵🇳🇵🇳🇵,@upneshsth2001,2024-07-12T08:22:22Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Great work thank you world link.,@PrithviSunar-yk5bo,2024-07-11T15:14:14Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Where are fast bowlers????,@jhatakop3960,2024-07-11T09:52:52Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,we need at least 2 3 guys with 145+,@MOTESIRyt,2024-07-11T06:08:54Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Congratulations brother ❤,@bimleshchaudhary8696,2024-07-11T03:42:59Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Thank you so much Tenjin sir giving opportunity .world Link beat speed love you all units 🙏🇳🇵🌹 jay Nepal 🇳🇵🙏,@PRAMODMAHARA-mf2co,2024-07-10T22:49:07Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Congratulations team unit,@PRAMODMAHARA-mf2co,2024-07-10T22:45:53Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,its my dream,@arjunoli274,2024-07-10T12:12:38Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Pradeep Jaiswal will definitely do 140 plus bowling after 3 to 5 years or after the training,@bepenfact964,2024-07-10T10:11:43Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Left arm thank you keep going,@prakashgc476,2024-07-10T04:35:03Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Why not send all for train and one finalist ? 😅,@197Biwa,2024-07-09T23:08:27Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,I want to suggest to world link to search the batters for openers @worldlink,@Killeryt2052,2024-07-09T22:11:22Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Thank you world link team lai,@LoveBohara-j5n,2024-07-09T18:38:26Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Hope to see you in national team... ❤️🏏🇳🇵🔥 Pradeep..and best wishes all top 7 ..champs,@ajayshrestha-aj8055,2024-07-09T14:48:05Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Pradip Needs a good grooming he will be a top Pacer for Nepal 🇳🇵...wow he is a lefty❤,@Bineshchhantyal,2024-07-09T10:41:04Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Good luck all,@RaghuRatan-gu2ms,2024-07-09T07:39:25Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Congratulations brother ❤,@dipeshdarnal3743,2024-07-09T05:20:19Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Why are you choosing players based on speed ? You should train bowlers based out of length and line. That’s what gets a batsman in trouble,@avinavdhakal5795,2024-07-09T04:32:47Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,keep it up guys !!! Jai Nepal,@JohnyGurung-vj5ie,2024-07-09T04:11:42Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Wow wonder effort bye everyone❤❤❤,@dipendramandal7938,2024-07-09T03:55:33Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Please worldlink do for ladies also,@Believeingod007,2024-07-09T03:53:34Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Well deserved,@rajiv9804375882,2024-07-09T03:20:09Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Congratulations 🎉,@safalsubedi1895,2024-07-09T03:16:41Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,"It's good to see the support they are getting but let us also focus on line and length..they are only focusing on pace.
I can see a lot of balls going out of line.
It's just a suggestion.",@ace1888,2024-07-09T03:14:41Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,very good concept keep going,@akashrai9189,2024-07-09T01:56:49Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,find batter not bowler,@ditush-t7g,2024-07-09T00:36:33Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Thank u world link 👍👍,@bipindhungana2455,2024-07-08T18:07:25Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,all the best to all the future cricket star of our country❤❤,@angatsubedi5205,2024-07-08T16:58:17Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Huge respect to all those players❤🙏,@Aditya_basnet_22,2024-07-08T16:29:15Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,congratulations 🎉🎉🎉and best wishes,@sushmathapaofficial5093,2024-07-08T14:31:30Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,how can we participate in this event.?,@Arjun-oh9ob,2024-07-08T13:39:34Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Well done...left bowler for nepal,@Beesnow52,2024-07-08T12:32:25Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Top 3 vote,@superman.007,2024-07-08T12:26:00Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,"Mark my words 
Pradeep Jaiswal will represent Nepal in the world",@inspireNEO,2024-07-08T11:59:38Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,one fast bowler needs to be their hope we find one,@newagene8276,2024-07-08T11:39:54Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Congratulations,@PoshanRandomlife,2024-07-08T11:14:33Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Need spinner also,@roshanshah9710,2024-07-08T10:59:26Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Congratulations brother 💪🙏,@reymonstha6571,2024-07-08T10:08:49Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,"Great work from Worldlink 
would like to see continuing this kind of talent haunt every year !!!",@sarojbhattarai682,2024-07-08T10:01:37Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Waiting for next edition 😊❤❤,@adittharu8341,2024-07-08T09:25:57Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Waiting for next edition 😊❤❤,@adittharu8341,2024-07-08T09:25:56Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Thank you so much worldlink for bringing our new raw talent.,@pravakartimalsina,2024-07-08T09:23:16Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,"Congratulations Bro ,best wishes 🎉🎉🎉",@Cheaptech363,2024-07-08T07:24:49Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,I have 135 speed,@rjexplained5937,2024-07-08T07:00:07Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Thank you world link I always use only world link net,@DamarYadav-f9w,2024-07-08T06:14:23Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,It’d be unfair if u judged bowler by jst a speed bt he is genuinely a very talented bowler and also  he is left handed bowler who will be very effective. Hats up worldlink for this great talent hunt. We even want such programe more near future👍👍❤️🙏🙏,@surajgurung6292,2024-07-08T05:57:41Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Why all are looking for only speed .......line length bowling in crucial conditions is more important.....we are not need of fast bowlers we want bowlers who can swing bowl seam bowl delivers Yokers using short ball (all those in one bowler) focus more on variations bowling fast isn't a cricket cricket is bowling in line length every time beat the batsman fast bowlers will go for more runs,@cricket77537,2024-07-08T05:50:27Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Spain bowling aba 😊,@ajayaroka6256,2024-07-08T05:11:55Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,World link thank you doing this program to us.. i wish next program will be coming soon ..❤❤❤,@milanlama1911,2024-07-08T05:01:10Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,good job world link,@SaugatJungBasnet,2024-07-08T04:40:08Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,all yours please,@pratiksedhain4290,2024-07-08T04:38:02Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Very good initiative by world link ❤,@RiyazulDon3-3,2024-07-08T04:29:57Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,"I think 14 year old sling hitting/Malinga style kid should have been the emerging player, and CAN should send him Chennai too, if worldlink can't sponser him. He could easily be a 130+ bowler with some proper training before he is 20. Pradip's raw talent speed of 125 (he clocked that multiple time = not fluke) means with some training he is very likely to get 130+, or even 135+ in few years as he is still pretty young. I think Som and Karan are about 130 to 135 bowlers, so, he can fill the  much needed lefty pacer void in Nepal squad.",@krishnapoudel6970,2024-07-08T04:08:46Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Good job world link ❤,@Happyvlog99,2024-07-08T03:39:49Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Pradip jaiswal is best bowling in Nepal cricket team 😊 congratulations bro ❤,@Jk_gaming_reality_251,2024-07-08T03:18:51Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Sandesh Thapa you are good bowler but you have to fix your wrist movement while releasing bowl .,@prabinsilwal9419,2024-07-08T03:18:06Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Congratulations future star pradip jaiswal & best of luck to all contestants 🎉,@d_evil2697,2024-07-08T02:38:10Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,As this way they also have organize a league for u16 and from there they will get some talented future,@nischalgupta6260,2024-07-08T02:29:17Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,I can bowl more than 125 please give me one chance please 😢I don’t want to take participate but I want to try once 😢,@aviaryal,2024-07-08T02:25:11Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,"Congratulations brother🎉🎉🎉 a great future ahead…. Love and support from LUMBINI,MAHILWAR",@itsmegurung6978,2024-07-08T01:51:34Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Wow🇳🇵👌👌👌👌,@nishashrestha7509,2024-07-08T01:07:04Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,"No one can play my fast bowling on those day, I hope my one was above 125 kph",@pravosbd,2024-07-08T00:28:44Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Great job 👏 👍 👌 🙌 🎉🎉,@tejstha4249,2024-07-08T00:11:40Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,"All had  participants brothers are doing well 👍, hope you guys are willbe very soon seen of nepali team ... 🎉🎉 All the best in ur future guys",@veesalgurung2473,2024-07-07T23:22:12Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,"I extend my sincere gratitude to World Link for providing this exceptional platform, ""Beat the Speed."" I hope this program continues to run annually, contributing significantly to the development of a strong fast bowling lineup in Nepal. Overall, it has been an outstanding initiative.",@anilmahatara3630,2024-07-07T21:40:46Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,appreciate worldlink for your contribution to Nepali Cricket 👍👍,@sarumilan,2024-07-07T20:54:03Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Thank you World link ❤,@Pranziyo,2024-07-07T20:24:18Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Good Idea World Link🙏🇳🇵,@KollywoodFanClub,2024-07-07T20:05:41Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Next computation should be `hit the aim & beat the game´.,@rameshlopchan368,2024-07-07T19:55:36Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Good Job Worldlink....keep it up!!!,@sudhirman8860,2024-07-07T19:22:38Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Congratulations 🎊,@Mrdeepu-dw9jz,2024-07-07T19:12:38Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,sorry but this is not the right way to measure speed..,@krackerpots,2024-07-07T19:07:27Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Wow nice 🇳🇵🇳🇵🏏🏏🥰🥰🙏🏼🙏🏼🙏🏼,@gyanpandey6035,2024-07-07T18:55:44Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Congratulations 🎉,@SworryhangLimbuo,2024-07-07T18:49:47Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Congratulations 👏🎉🎉,@rajsunuwarkiratimukhiya4733,2024-07-07T18:42:57Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,This initiation should be appreciated 🎉congratulations brother,@ganeshgautam6949,2024-07-07T18:42:32Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Thank you World link...hope to see this endeavour continuing in the future ❤❤,@sulabpokharel8144,2024-07-07T18:32:49Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Good work the world link🤗,@muktabahadurpunmagar,2024-07-07T18:31:07Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,My brother is also there  laxman want to play for nepal  he have capacity to fast ball 140kmph speed left arm fast bowler,@kamalshapkota4447,2024-07-07T18:24:37Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,This is awesome concept it’s definitely growing nepali cricket! Well done🙏👌,@anilpokhrel9451,2024-07-07T18:24:33Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,I can do 127kph on average,@Krishna_Aslami_Magar,2024-07-07T18:21:18Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,No offense but After watching it… was gyanendra malla the right mentor or judge for this show…,@zogigurung9844,2024-07-07T18:19:41Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,"Your pace sometimes doesn't work and harm you ... but your consistent line and length will do and let batsman down ❤so must focus on your line and length also ..., धन्यवाद world link ❤",@dipaksardar7689,2024-07-07T18:18:24Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,What about spin bowlers?,@YOGIhere69,2024-07-07T18:06:01Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,I have not play since 10 years cricket but can I check my 😂😂😂 speed,@Shaggysagar666,2024-07-07T17:50:52Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,I can bowl at the speed of 130 but lack of opportunity...😊,@Sujinkc-vlogs,2024-07-07T17:35:26Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,nice programe ... keep supporting such new talent ❤❤❤,@vinci3281,2024-07-07T17:18:35Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Good work World link.🎉,@maheshdangol2025,2024-07-07T17:13:26Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Hope he later plays for nepal,@Plantsandprop,2024-07-07T17:06:58Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Pardeep jaiswal bowled well deserved to win but i hope all the participant can gain some proper training,@xterme2u330,2024-07-07T16:59:07Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Pradeep Jaiswal better option for upcoming left fast bowler in Nepal team,@Hunter_wolf25,2024-07-07T16:15:08Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,We desperately need a quick left arm bowler and I guess Pradeep is found at very right moment. Train this lad and even if his speed crosses 130 for now it will great finding. Good luck brothers,@XYZ0733,2024-07-07T16:04:02Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,"Rahul have unorthodox action it's very dangerous for his back in long term 
Pardeep jaiswal has a very good bowling action but he need good couching and good guidance then definitely he will star left arm fast bowler for Nepal ❤❤",@Franky0P0,2024-07-07T15:59:39Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,"I do see a lot of potential in Pradeep, he reminds me of Mehboob Alam. I wish worldlink could sponser the top 2, that wud be more beneficial to Nepali cricket. We are missing a left arm fast bowler. Jay Nepali Cricket",@sumanpokharel9917,2024-07-07T15:55:03Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,He will grow well and will represent National team soon as a left handed medium fast bowler 🎉🎉🎉 congratulations pradip,@babusyoutube2691,2024-07-07T15:45:09Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Where can I show my skills I also try to bowl fast,@THE_HIMALAYAS_REDS,2024-07-07T15:40:43Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,150 kph,@NirajanChaudhary-co1tl,2024-07-07T15:38:30Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Best of luck for next year guyz❤,@Bishal_Bhujel12,2024-07-07T15:37:49Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,"I think, rahul is emerging player",@ashokchaurasiya8544,2024-07-07T15:36:59Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Well done world link and congratulations 🎉🎉 for 🏆,@Gallicricket0.2,2024-07-07T15:35:36Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Congratulations 🎉 Boys..... Thanks For Support @worldlink communication......,@Biplabsaud01,2024-07-07T15:34:22Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,He deserve,@prameshmagar2163,2024-07-07T15:30:19Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Great job world link,@boundlessyatra6834,2024-07-07T15:27:31Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Most deserving winner ❤❤,@FOOTCRASH69,2024-07-07T15:24:18Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Good initiative by Worldlink. You should bring such kind of program twice in a year. 😊,@basantakhanal1387,2024-07-07T15:21:22Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Left arm jaiswal future is bright,@birendrashahithakurireels,2024-07-07T15:05:14Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,select them all and Send them all to MRF,@prajwaltuladhar4875,2024-07-07T15:02:17Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Get well all faster bowler,@birbahadurbudhamager5373,2024-07-07T15:00:32Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Finally we got Leftarm fast bowler,@SudipBasnet-hm3gz,2024-07-07T15:00:10Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,"What if he get average of 140km left arm with swing in new ball🤯
He will be the deadliest weapon for Nepal in opening power play ✊",@philipbantawa53,2024-07-07T14:58:02Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,"organize this event again ,eager to participate",@nepchain,2024-07-07T14:55:06Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,International fats bowler pace speed is 140+,@Naranpathakh,2024-07-07T14:54:27Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,International fats bowler pace speed is 140+,@Naranpathakh,2024-07-07T14:54:15Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,How about doing the same thing but for batsman,@burgerrrrd,2024-07-07T14:50:33Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,how to participate on this,@potvai1209,2024-07-07T14:40:18Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Congratulations pradeep jaiswal ❤🎉 And thank u world link for giving the platform for the fast bowlers to showcase their talents and Thank u for giving the chance to winner to get training in india ❤,@Chillguys667p,2024-07-07T14:35:26Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Good initiation 😍,@Sanjay-zx7lk,2024-07-07T14:35:04Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,More bowler needed❤,@NirajanDevHub,2024-07-07T14:34:20Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Pradeep Jaiswal with the speed of 125 Kmph on top of that he is a left arm bowler😲,@Editxzone7,2024-07-07T14:33:43Z
WorldLink Communications,Who will be the Fastest bowler In Nepal? WorldLink - Beat the Speed | Finale Episode,Hope next year will be more grand 🎉,@rohanpathak7835,2024-07-07T14:27:02Z
